chr	strand	coord	tottag	UPA_start	UPA_end	nPA	maxtag	ftr	gene_type	ftr_start	ftr_end	gene	gene_start	gene_end	gene_stop_codon	upstream_id	upstream_start	upstream_end	downstream_id	downstream_start	downstream_end	three_UTR_length	three_extend	toStop	tag
4119	chr2	+	76696831	3	76696828	76696831	3	1	3UTR	NA	NA	NA	83435	NA	NA	NA	83435	76675281	76696828	character(0)	76722776	76786708	1329	3	1329	3
4120	chr2	+	77292789	2	77292789	77292792	2	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	77291331	77292440	character(0)	77314751	77317035	74218467	349	74218467	2
4121	chr2	+	77292918	1	77292918	77292918	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	77291331	77292440	character(0)	77314751	77317035	74218596	478	74218596	1
4122	chr2	+	78920583	2	78920583	78920583	2	1	3UTR	NA	78920056	78921293	22193	78868124	78870607	78870607	NA	NA	NA	NA	NA	NA	49976	NA	49976	2
4123	chr2	+	80354047	5	80354047	80354047	5	1	3UTR	NA	NA	NA	66861	NA	NA	NA	66861	80315466	80354043	100503167	80394897	80400525	29259	4	29259	5
4124	chr2	+	80398219	2	80398214	80398219	2	1	exon	NA	80398174	80398299	100503167	80394897	80400525	80400525	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
4125	chr2	+	80631189	1	80631189	80631189	1	1	3UTR	NA	80631032	80631661	68082	80617045	80631661	80631031	NA	NA	NA	NA	NA	NA	158	NA	158	1
4126	chr2	+	80659521	1	80659521	80659521	1	1	3UTR	NA	NA	NA	69482	NA	NA	NA	69482	80617236	80658906	character(0)	80707589	80707715	615	615	615	1
4127	chr2	+	82262420	1	82262420	82262420	1	1	intergenic	NA	82259879	82507216	241514	82053222	82259879	82259431	241514	82053222	82259879	character(0)	82507216	82507744	2989	2541	NA	1
4128	chr2	+	83001934	1	83001934	83001934	1	1	intron	NA	83001623	83005202	241516	82943634	83008937	83008877	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4129	chr2	+	83963657	1	83963657	83963657	1	1	CDS	NA	83961503	83963995	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4130	chr2	+	83986897	1	83986897	83986897	1	1	CDS	NA	83984743	83987235	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4131	chr2	+	83992891	1	83992891	83992891	1	1	CDS	NA	83990553	83993045	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4132	chr2	+	84534478	1	84534478	84534478	1	1	intergenic	NA	84150155	84564745	character(0)	84150055	84150155	3074322	character(0)	84150055	84150155	character(0)	84564745	84572537	81460156	384323	NA	1
4133	chr2	+	84685447	1	84685447	84685447	1	1	CDS	NA	84685191	84685447	381379	84678402	84688215	84686934	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4134	chr2	+	84688215	2	84688215	84688215	2	1	3UTR	NA	84686935	84688215	381379	84678402	84688215	84686934	NA	NA	NA	NA	NA	NA	1281	NA	1281	2
4135	chr2	+	84958509	2	84958501	84958509	2	1	3UTR	NA	84957785	84958509	58207	84936579	84937834	84937834	NA	NA	NA	NA	NA	NA	20675	NA	20675	2
4136	chr2	+	85047109	3	85047109	85047109	3	1	3UTR	NA	85046715	85047109	20833	85037234	85047109	85046714	NA	NA	NA	NA	NA	NA	395	NA	395	3
4137	chr2	+	85064016	1	85064016	85064016	1	1	CDS	NA	85061888	85064016	228140	85048022	85052134	85052134	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4138	chr2	+	85073040	1	85073040	85073040	1	1	3UTR	NA	85072597	85073048	228140	85048022	85052134	85052134	NA	NA	NA	NA	NA	NA	20906	NA	20906	1
4139	chr2	+	87526624	1	87526624	87526624	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	87526145	87526397	110511	87531796	87533053	84452302	227	84452302	1
4140	chr2	+	88388929	1	88388929	88388929	1	1	intron	NA	88387278	88391226	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4141	chr2	+	89267206	3	89267206	89267215	3	1	intergenic	NA	88961313	89812051	character(0)	88953969	88961313	3074322	character(0)	88953969	88961313	character(0)	89812051	89817860	86192884	305893	NA	3
4142	chr2	+	90736328	2	90736328	90736328	2	1	3UTR	NA	90735505	90736328	59015	90677215	90736328	90735504	NA	NA	NA	NA	NA	NA	824	NA	824	2
4143	chr2	+	90780473	3	90780473	90780475	3	1	3UTR	NA	90779652	90781021	55935	90745370	90781021	90779651	NA	NA	NA	NA	NA	NA	822	NA	822	3
4144	chr2	+	90781021	1	90781021	90781021	1	1	3UTR	NA	90779652	90781021	55935	90745370	90781021	90779651	NA	NA	NA	NA	NA	NA	1370	NA	1370	1
4145	chr2	+	91017057	3	91017055	91017057	3	1	3UTR	NA	91016566	91019490	13046	90940382	90987754	90987754	NA	NA	NA	NA	NA	NA	29303	NA	29303	3
4146	chr2	+	91019493	3	91019493	91019497	3	1	3UTR	NA	91013366	91019497	13046	90940382	90987754	90987754	NA	NA	NA	NA	NA	NA	31739	NA	31739	3
4147	chr2	+	91045730	1	91045730	91045730	1	1	3UTR	NA	NA	NA	19400	NA	NA	NA	19400	91035641	91045729	19182	91054009	91059432	212	1	212	1
4148	chr2	+	91620665	10	91620663	91620674	10	1	3UTR	NA	NA	NA	75786	NA	NA	NA	75786	91526762	91620664	228359	91649860	91672326	441	1	441	10
4149	chr2	+	91918844	14	91918844	91918850	14	1	3UTR	NA	91917824	91918849	228361	91730134	91918849	91917823	NA	NA	NA	NA	NA	NA	1021	NA	1021	14
4150	chr2	+	93870424	1	93870424	93870424	1	1	intergenic	NA	93795080	93980034	character(0)	93794570	93795080	3074322	character(0)	93794570	93795080	70852	93980034	93983575	90796102	75344	NA	1
4151	chr2	+	95536842	1	95536842	95536842	1	1	intergenic	NA	95397651	95677717	character(0)	95394242	95397651	3074322	character(0)	95394242	95397651	character(0)	95677717	95677855	92462520	139191	NA	1
4152	chr2	+	97944623	33	97944616	97944623	33	1	intergenic	NA	97631666	98291403	241568	96318169	97631666	97630953	241568	96318169	97631666	character(0)	98291403	98291574	313670	312957	NA	33
4153	chr2	+	98363593	6	98363593	98363593	6	1	intergenic	NA	98291574	98601030	character(0)	98291403	98291574	3074322	character(0)	98291403	98291574	character(0)	98601030	98601354	95289271	72019	NA	6
4154	chr2	+	98667332	1	98667332	98667332	1	1	intergenic	NA	98664083	99555251	character(0)	98662237	98664083	3074322	character(0)	98662237	98664083	character(0)	99555251	99555878	95593010	3249	NA	1
5039	chr3	-	100471473	1	100471473	100471473	1	1	3UTR	NA	100468057	100472262	74645	100451628	100489198	100451628	NA	NA	NA	NA	NA	NA	19845	NA	19845	1
5040	chr3	-	100471663	3	100471663	100471668	3	1	3UTR	NA	100468057	100472262	74645	100451628	100489198	100451628	NA	NA	NA	NA	NA	NA	20035	NA	20035	3
5041	chr3	-	101003481	1	101003481	101003481	1	1	CDS	NA	101003481	101003930	630146	100993529	101029556	100993665	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5042	chr3	-	101576223	17	101576223	101576223	17	1	3UTR	NA	101576219	101576555	11928	101576219	101604684	101576556	NA	NA	NA	NA	NA	NA	333	NA	333	17
5043	chr3	-	103555073	1	103555073	103555073	1	1	intergenic	NA	103643954	103445800	character(0)	103643954	103646068	3074322	character(0)	103643954	103646068	character(0)	103445697	103445800	100480751	88881	NA	1
4913	chr3	-	10418146	4	10418146	10418151	4	1	3UTR	NA	10417817	10419126	74718	10417817	10440102	10419127	NA	NA	NA	NA	NA	NA	981	NA	981	4
5044	chr3	-	104457123	3	104457123	104457127	3	1	3UTR	NA	104453980	104457764	269473	104396418	104461511	104396658	NA	NA	NA	NA	NA	NA	60465	NA	60465	3
5045	chr3	-	104739435	21	104739435	104739442	21	1	intergenic	NA	104752727	104670010	character(0)	104752727	104753165	3074322	character(0)	104752727	104753165	character(0)	104667032	104670010	101665113	13292	NA	21
5046	chr3	-	104752682	5	104752682	104752684	5	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	104752727	104753165	character(0)	104667032	104670010	101678360	45	101678360	5
5047	chr3	-	104794832	1	104794832	104794832	1	1	3UTR	NA	NA	NA	17454	NA	NA	NA	17454	104794836	104818563	character(0)	104777361	104781840	317	4	317	1
5048	chr3	-	104822933	1	104822933	104822933	1	1	3UTR	NA	104822779	104824983	12340	104822779	104864505	104824984	NA	NA	NA	NA	NA	NA	2051	NA	2051	1
5049	chr3	-	104822998	1	104822998	104822998	1	1	3UTR	NA	104822779	104824983	12340	104822779	104864505	104824984	NA	NA	NA	NA	NA	NA	1986	NA	1986	1
5050	chr3	-	105001915	6	105001915	105001915	6	1	3UTR	NA	105001915	105004649	80281	105001915	105053146	105004650	NA	NA	NA	NA	NA	NA	2735	NA	2735	6
5051	chr3	-	105002075	1	105002075	105002075	1	1	3UTR	NA	105001915	105004649	80281	105001915	105053146	105004650	NA	NA	NA	NA	NA	NA	2575	NA	2575	1
5052	chr3	-	105002667	1	105002667	105002667	1	1	3UTR	NA	105001915	105004649	80281	105001915	105053146	105004650	NA	NA	NA	NA	NA	NA	1983	NA	1983	1
5053	chr3	-	105003736	1	105003736	105003736	1	1	3UTR	NA	105001915	105004649	80281	105001915	105053146	105004650	NA	NA	NA	NA	NA	NA	914	NA	914	1
5054	chr3	-	105728284	2	105728284	105728285	2	1	3UTR	NA	105727267	105728964	109905	105727267	105801336	105731985	NA	NA	NA	NA	NA	NA	3701	NA	3701	2
5055	chr3	-	106252408	2	106252408	106252415	2	1	intergenic	NA	106387384	106219507	229688	106387384	106406182	106387578	229688	106387384	106406182	104183	106201490	106219507	135170	134976	NA	2
5056	chr3	-	106502980	6	106502980	106502983	6	1	3UTR	NA	106502260	106503624	99712	106502260	106547802	106503625	NA	NA	NA	NA	NA	NA	645	NA	645	6
5057	chr3	-	107330215	1	107330215	107330215	1	1	CDS	NA	107330215	107333080	229700	107325421	107333673	107326282	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5058	chr3	-	107612532	2	107612532	107612532	2	1	3UTR	NA	107612532	107613218	229707	107612532	107631694	107613219	NA	NA	NA	NA	NA	NA	687	NA	687	2
5059	chr3	-	107612640	1	107612640	107612640	1	1	3UTR	NA	107612532	107613218	229707	107612532	107631694	107613219	NA	NA	NA	NA	NA	NA	579	NA	579	1
5060	chr3	-	107741044	4	107741044	107741060	4	1	3UTR	NA	NA	NA	12977	NA	NA	NA	12977	107741048	107760469	229709	107663120	107696560	5695	4	5695	4
5061	chr3	-	107888857	1	107888857	107888857	1	1	exon	NA	107888850	107893507	329735	107888850	107896213	107888850	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5062	chr3	-	107892771	1	107892771	107892771	1	1	exon	NA	107888850	107893507	329735	107888850	107896213	107888850	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5063	chr3	-	108107277	5	108107277	108107296	5	1	3UTR	NA	NA	NA	14679	NA	NA	NA	14679	108107280	108146146	109674	108074064	108086651	2145	3	2145	5
5064	chr3	-	108903320	1	108903320	108903320	1	1	3UTR	NA	108902805	108904762	66921	108902805	108911696	108910390	NA	NA	NA	NA	NA	NA	7070	NA	7070	1
5065	chr3	-	108903588	1	108903588	108903588	1	1	3UTR	NA	108902805	108904762	66921	108902805	108911696	108910390	NA	NA	NA	NA	NA	NA	6802	NA	6802	1
5066	chr3	-	109275490	26	109275490	109275501	26	1	intergenic	NA	109780040	109192867	80883	109780040	110143004	109782682	80883	109780040	110143004	character(0)	109192003	109192867	507192	504550	NA	26
5067	chr3	-	112116645	3	112116645	112116648	3	1	intergenic	NA	112198915	111809829	character(0)	112198915	112199041	3074322	character(0)	112198915	112199041	character(0)	111809436	111809829	109042323	82270	NA	3
5068	chr3	-	115428080	1	115428080	115428080	1	1	intergenic	NA	115484016	115172049	character(0)	115484016	115484136	3074322	character(0)	115484016	115484136	character(0)	115171629	115172049	112353758	55936	NA	1
5069	chr3	-	115482463	1	115482463	115482463	1	1	intergenic	NA	115484016	115172049	character(0)	115484016	115484136	3074322	character(0)	115484016	115484136	character(0)	115171629	115172049	112408141	1553	NA	1
5070	chr3	-	116272552	1	116272552	116272552	1	1	3UTR	NA	NA	NA	229776	NA	NA	NA	229776	116272553	116424032	64378	116249654	116253503	2127	1	2127	1
5071	chr3	-	116528075	1	116528075	116528075	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	116528137	116528578	66368	116488963	116508208	113453753	62	113453753	1
5072	chr3	-	116632003	1	116632003	116632003	1	1	3UTR	NA	116631164	116632273	15247	116631164	116662677	116632274	NA	NA	NA	NA	NA	NA	271	NA	271	1
5073	chr3	-	116669785	1	116669785	116669785	1	1	3UTR	NA	116669470	116673627	229782	116669470	116712650	116673628	NA	NA	NA	NA	NA	NA	3843	NA	3843	1
4914	chr3	-	11715799	1	11715799	11715799	1	1	intergenic	NA	11823229	11659510	100038545	11823229	11844359	11823229	100038545	11823229	11844359	character(0)	11658497	11659510	107430	107430	NA	1
5074	chr3	-	119286260	1	119286260	119286260	1	1	intergenic	NA	119638744	117889014	character(0)	119638744	119638874	3074322	character(0)	119638744	119638874	character(0)	117888573	117889014	116211938	352484	NA	1
5075	chr3	-	119718994	3	119718994	119718994	3	1	3UTR	NA	119718742	119720327	56195	119718742	119783388	119720328	NA	NA	NA	NA	NA	NA	1334	NA	1334	3
4915	chr3	-	12015223	1	12015223	12015223	1	1	intergenic	NA	12384243	11844359	character(0)	12384243	12384609	3074322	character(0)	12384243	12384609	100038545	11823229	11844359	8940901	369020	NA	1
5076	chr3	-	122538719	6	122538719	122538724	6	1	3UTR	NA	122538719	122540916	214459	122538719	122563881	122540917	NA	NA	NA	NA	NA	NA	2198	NA	2198	6
5077	chr3	-	122968960	1	122968960	122968960	1	1	intron	NA	122964348	122984281	99526	122931493	122984510	122933722	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5078	chr3	-	123241665	1	123241665	123241665	1	1	intergenic	NA	123368297	123236149	210529	123368297	123386108	123374736	210529	123368297	123386108	118449	123174853	123236149	133071	126632	NA	1
5079	chr3	-	127536714	1	127536714	127536714	1	1	3UTR	NA	127536714	127536953	28036	127536714	127553349	127536954	NA	NA	NA	NA	NA	NA	240	NA	240	1
5080	chr3	-	127807012	1	127807012	127807012	1	1	3UTR	NA	127807007	127808490	211556	127807007	127837523	127808491	NA	NA	NA	NA	NA	NA	1479	NA	1479	1
5081	chr3	-	129824921	1	129824921	129824921	1	1	3UTR	NA	129824912	129825195	68147	129824912	129831396	129825196	NA	NA	NA	NA	NA	NA	275	NA	275	1
5082	chr3	-	129914942	1	129914942	129914942	1	1	3UTR	NA	NA	NA	66815	NA	NA	NA	66815	129914960	129970206	68147	129824912	129831396	167	18	167	1
5083	chr3	-	129969948	2	129969948	129969948	2	1	intron	NA	129934701	129969949	66815	129914960	129970206	129915109	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
5084	chr3	-	129983183	2	129983183	129983185	2	1	3UTR	NA	129982759	129983891	99683	129982759	130060907	129983892	NA	NA	NA	NA	NA	NA	709	NA	709	2
5085	chr3	-	131288441	1	131288441	131288441	1	1	3UTR	NA	131288441	131291128	71519	131288441	131303224	131291129	NA	NA	NA	NA	NA	NA	2688	NA	2688	1
5086	chr3	-	131319950	1	131319950	131319950	1	1	3UTR	NA	131318985	131323106	74442	131318985	131344933	131323107	NA	NA	NA	NA	NA	NA	3157	NA	3157	1
5087	chr3	-	131322737	1	131322737	131322737	1	1	3UTR	NA	131318985	131323106	74442	131318985	131344933	131323107	NA	NA	NA	NA	NA	NA	370	NA	370	1
5088	chr3	-	132439539	1	132439539	132439539	1	1	intergenic	NA	132443673	132082392	character(0)	132443673	132445548	3074322	character(0)	132443673	132445548	character(0)	132082286	132082392	129365217	4134	NA	1
5089	chr3	-	132842205	7	132842205	132842221	7	1	exon	NA	132842202	132843073	101243624	132842202	132878596	132842202	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
5090	chr3	-	133915354	1	133915354	133915354	1	1	intron	NA	133833238	134102007	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5091	chr3	-	136053363	2	136053363	136053363	2	1	3UTR	NA	136053363	136054146	242248	136053363	136326046	136054411	NA	NA	NA	NA	NA	NA	1048	NA	1048	2
4916	chr3	-	13838531	1	13838531	13838531	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	13838875	13840231	character(0)	13669509	13670145	10764209	344	10764209	1
5092	chr3	-	138458956	1	138458956	138458956	1	1	3UTR	NA	138458956	138460336	75624	138458956	138489515	138460337	NA	NA	NA	NA	NA	NA	1381	NA	1381	1
5093	chr3	-	138655624	1	138655624	138655624	1	1	intergenic	NA	138711535	138643944	74635	138711535	138726984	138711535	74635	138711535	138726984	character(0)	138643756	138643944	55911	55911	NA	1
5094	chr3	-	138808582	1	138808582	138808582	1	1	intergenic	NA	138828685	138726984	character(0)	138828685	138829162	3074322	character(0)	138828685	138829162	74635	138711535	138726984	135734260	20103	NA	1
5095	chr3	-	138979657	1	138979657	138979657	1	1	intron	NA	138965997	138983721	229877	138925902	139075201	138927585	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5096	chr3	-	141840305	2	141840305	141840313	2	1	3UTR	NA	141837136	141840614	12167	141837136	141982264	141840615	NA	NA	NA	NA	NA	NA	310	NA	310	2
5097	chr3	-	142239588	1	142239588	142239588	1	1	3UTR	NA	NA	NA	56376	NA	NA	NA	56376	142239590	142395693	character(0)	142184412	142184751	3092	2	3092	1
5098	chr3	-	142302315	1	142302315	142302315	1	1	3UTR	NA	142302080	142303327	56376	142239590	142395693	142242680	NA	NA	NA	NA	NA	NA	59635	NA	59635	1
5099	chr3	-	142791516	1	142791516	142791516	1	1	3UTR	NA	142790902	142793810	109333	142790902	142882004	142793811	NA	NA	NA	NA	NA	NA	2295	NA	2295	1
5100	chr3	-	142935190	1	142935190	142935190	1	1	intergenic	NA	143575533	142882004	character(0)	143575533	143577001	3074322	character(0)	143575533	143577001	109333	142790902	142882004	139860868	640343	NA	1
5101	chr3	-	144017332	1	144017332	144017332	1	1	intergenic	NA	144101904	143954774	character(0)	144101904	144135754	3074322	character(0)	144101904	144135754	character(0)	143878393	143954774	140943010	84572	NA	1
5102	chr3	-	144429708	1	144429708	144429708	1	1	3UTR	NA	144429706	144434487	23908	144429706	144570181	144434488	NA	NA	NA	NA	NA	NA	4780	NA	4780	1
5103	chr3	-	144431660	1	144431660	144431660	1	1	3UTR	NA	144429706	144434487	23908	144429706	144570181	144434488	NA	NA	NA	NA	NA	NA	2828	NA	2828	1
5104	chr3	-	151186584	1	151186584	151186584	1	1	intergenic	NA	151730922	151123918	99899	151730922	151749960	151732380	99899	151730922	151749960	character(0)	151117922	151123918	545796	544338	NA	1
5105	chr3	-	152093841	3	152093841	152093843	3	1	3UTR	NA	152093839	152094146	54120	152093533	152108522	152093533	NA	NA	NA	NA	NA	NA	308	NA	308	3
5106	chr3	-	152183915	2	152183915	152183915	2	1	intron	NA	152179647	152209834	67035	152178511	152210279	152178511	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
5107	chr3	-	152236982	3	152236982	152236982	3	1	3UTR	NA	152236982	152237653	68810	152236982	152265767	152237654	NA	NA	NA	NA	NA	NA	672	NA	672	3
5108	chr3	-	152237056	2	152237056	152237056	2	1	3UTR	NA	152236982	152237653	68810	152236982	152265767	152237654	NA	NA	NA	NA	NA	NA	598	NA	598	2
5109	chr3	-	153907292	1	153907292	153907292	1	1	3UTR	NA	153907287	153907741	19352	153907287	153912311	153910625	NA	NA	NA	NA	NA	NA	3333	NA	3333	1
5110	chr3	-	153922357	1	153922357	153922357	1	1	3UTR	NA	153922357	153922930	11364	153922357	153944632	153922931	NA	NA	NA	NA	NA	NA	574	NA	574	1
5111	chr3	-	154306120	1	154306120	154306120	1	1	3UTR	NA	NA	NA	16875	NA	NA	NA	16875	154306294	154330659	character(0)	154247493	154249500	839	174	839	1
5112	chr3	-	154306236	1	154306236	154306236	1	1	3UTR	NA	NA	NA	16875	NA	NA	NA	16875	154306294	154330659	character(0)	154247493	154249500	723	58	723	1
5113	chr3	-	154306293	8	154306293	154306300	8	1	3UTR	NA	NA	NA	16875	NA	NA	NA	16875	154306294	154330659	character(0)	154247493	154249500	666	1	666	8
5114	chr3	-	154306437	1	154306437	154306437	1	1	3UTR	NA	154306294	154306958	16875	154306294	154330659	154306959	NA	NA	NA	NA	NA	NA	522	NA	522	1
5115	chr3	-	154320738	1	154320738	154320738	1	1	intron	NA	154316839	154321626	16875	154306294	154330659	154306959	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
5116	chr3	-	154579931	1	154579931	154579931	1	1	3UTR	NA	154576431	154580077	209584	154576431	154597095	154580078	NA	NA	NA	NA	NA	NA	147	NA	147	1
5117	chr3	-	157702427	1	157702427	157702427	1	1	intergenic	NA	157720404	157534090	character(0)	157720404	157726408	3074322	character(0)	157720404	157726408	381498	157527515	157534090	154628105	17977	NA	1
5118	chr3	-	158011105	1	158011105	158011105	1	1	3UTR	NA	158010473	158012008	69207	158010473	158036639	158012009	NA	NA	NA	NA	NA	NA	904	NA	904	1
4917	chr3	-	15832926	1	15832926	15832926	1	1	CDS	NA	15832926	15833243	100038947	15795145	15838643	15795325	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4918	chr3	-	15838609	1	15838609	15838609	1	1	CDS	NA	15838609	15838643	100038947	15795145	15838643	15795325	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
4919	chr3	-	19133913	2	19133913	19133913	2	1	3UTR	NA	19131402	19134031	74252	19131402	19163065	19134032	NA	NA	NA	NA	NA	NA	119	NA	119	2
4920	chr3	-	19996164	1	19996164	19996164	1	1	3UTR	NA	19995945	19996901	12807	19995945	20035315	19996902	NA	NA	NA	NA	NA	NA	738	NA	738	1
4921	chr3	-	20121942	1	20121942	20121942	1	1	3UTR	NA	NA	NA	27357	NA	NA	NA	27357	20122084	20155317	12807	19995945	20035315	749	142	749	1
4922	chr3	-	20121971	1	20121971	20121971	1	1	3UTR	NA	NA	NA	27357	NA	NA	NA	27357	20122084	20155317	12807	19995945	20035315	720	113	720	1
4923	chr3	-	20122082	81	20122082	20122086	81	1	3UTR	NA	NA	NA	27357	NA	NA	NA	27357	20122084	20155317	12807	19995945	20035315	609	2	609	81
4924	chr3	-	20122119	2	20122119	20122122	2	1	3UTR	NA	20122084	20122690	27357	20122084	20155317	20122691	NA	NA	NA	NA	NA	NA	572	NA	572	2
4925	chr3	-	21115373	1	21115373	21115373	1	1	intergenic	NA	21268372	21114003	character(0)	21268372	21269090	3074322	character(0)	21268372	21269090	character(0)	21113583	21114003	18041051	152999	NA	1
4926	chr3	-	21368732	1	21368732	21368732	1	1	intergenic	NA	21753529	21269090	character(0)	21753529	21800773	3074322	character(0)	21753529	21800773	character(0)	21268372	21269090	18294410	384797	NA	1
4927	chr3	-	25431841	1	25431841	25431841	1	1	3UTR	NA	25426215	25433637	192167	25426215	26332460	25433638	NA	NA	NA	NA	NA	NA	1797	NA	1797	1
4928	chr3	-	27003177	1	27003177	27003177	1	1	intergenic	NA	27026418	26626311	character(0)	27026418	27026555	3074322	character(0)	27026418	27026555	character(0)	26626185	26626311	23928855	23241	NA	1
4929	chr3	-	27416156	6	27416156	27416164	6	1	3UTR	NA	NA	NA	72007	NA	NA	NA	72007	27416162	27710439	character(0)	27308406	27308674	3135	6	3135	6
4930	chr3	-	28132554	1	28132554	28132554	1	1	intergenic	NA	28702667	27896368	character(0)	28702667	28781108	3074322	character(0)	28702667	28781108	208613	27866066	27896368	25058232	570113	NA	1
4931	chr3	-	30676095	1	30676095	30676095	1	1	intergenic	NA	30679058	30647869	320352	30679058	30699830	30679058	320352	30679058	30699830	71827	30624267	30647869	2963	2963	NA	1
4932	chr3	-	30678909	4	30678909	30678922	4	1	3UTR	NA	NA	NA	320352	NA	NA	NA	320352	30679058	30699830	71827	30624267	30647869	149	149	149	4
4933	chr3	-	32139673	6	32139673	32139679	6	1	intergenic	NA	32334792	31690585	22401	32334792	32365678	32341484	22401	32334792	32365678	character(0)	31673621	31690585	201811	195119	NA	6
4934	chr3	-	32471925	1	32471925	32471925	1	1	3UTR	NA	32471588	32472320	100502876	32471588	32492231	32472321	NA	NA	NA	NA	NA	NA	396	NA	396	1
4935	chr3	-	32583524	2	32583524	32583524	2	1	3UTR	NA	32580332	32585119	14696	32580332	32616585	32585120	NA	NA	NA	NA	NA	NA	1596	NA	1596	2
4936	chr3	-	32583996	6	32583996	32583999	6	1	3UTR	NA	32580332	32585119	14696	32580332	32616585	32585120	NA	NA	NA	NA	NA	NA	1124	NA	1124	6
4937	chr3	-	34709411	1	34709411	34709411	1	1	intron	NA	34701500	34710166	100041108	34699640	34716660	34699640	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
